b13,80,100,-0.22,-0.76
b13,100,120,-0.24,-0.78
b13,120,140,-0.26,-0.89
b13,140,160,-0.28,-0.91
b13,160,180,-0.31,-0.94
b13,180,200,-0.34,-1.06
b13,200,225,-0.38,-1.1
b13,225,250,-0.42,-1.14
b13,250,280,-0.48,-1.29
b13,280,315,-0.54,-1.35
b13,315,355,-0.6,-1.49
b13,355,400,-0.68,-1.57
b13,400,450,-0.76,-1.73
b13,450,500,-0.84,-1.81
c8,0,3,-0.06,-0.074
c8,3,6,-0.07,-0.088
c8,6,10,-0.08,-0.102
c8,10,18,-0.095,-0.122
c8,18,30,-0.11,-0.143
c8,30,40,-0.12,-0.159
c8,40,50,-0.13,-0.169
c8,50,65,-0.14,-0.186
c8,65,80,-0.15,-0.196
c8,80,100,-0.17,-0.224
c8,100,120,-0.18,-0.234
c8,120,140,-0.2,-0.263
c8,140,160,-0.21,-0.273
c8,160,180,-0.23,-0.293
c8,180,200,-0.24,-0.312
c8,200,225,-0.26,-0.332
c8,225,250,-0.28,-0.352
c8,250,280,-0.3,-0.381
c8,280,315,-0.33,-0.411
c8,315,355,-0.36,-0.449
c8,355,400,-0.4,-0.489
c8,400,450,-0.44,-0.537
c8,450,500,-0.48,-0.577
c9,0,3,-0.06,-0.085
c9,3,6,-0.07,-0.1
c9,6,10,-0.08,-0.116
c9,10,18,-0.095,-0.138
c9,18,30,-0.11,-0.162
c9,30,40,-0.12,-0.182
c9,40,50,-0.13,-0.192
c9,50,65,-0.14,-0.214
c9,65,80,-0.15,-0.224
c9,80,100,-0.17,-0.257
c9,100,120,-0.18,-0.267
c9,120,140,-0.2,-0.3
c9,140,160,-0.21,-0.31
c9,160,180,-0.23,-0.33
c9,180,200,-0.24,-0.355
c9,200,225,-0.26,-0.375
c9,225,250,-0.28,-0.395
c9,250,280,-0.3,-0.43
c9,280,315,-0.33,-0.46
c9,315,355,-0.36,-0.5
c9,355,400,-0.4,-0.54
c9,400,450,-0.44,-0.595
c9,450,500,-0.48,-0.635
c10,0,3,-0.06,-0.1
c10,3,6,-0.07,-0.118
c10,6,10,-0.08,-0.138
c10,10,18,-0.095,-0.165
c10,18,30,-0.11,-0.194
c10,30,40,-0.12,-0.22
c10,40,50,-0.13,-0.23
c10,50,65,-0.14,-0.26
c10,65,80,-0.15,-0.27
c10,80,100,-0.17,-0.31
c10,100,120,-0.18,-0.32
c10,120,140,-0.2,-0.36
c10,140,160,-0.21,-0.37
c10,160,180,-0.23,-0.39
c10,180,200,-0.24,-0.425
c10,200,225,-0.26,-0.445
c10,225,250,-0.28,-0.465
c10,250,280,-0.3,-0.51
c10,280,315,-0.33,-0.54
c10,315,355,-0.36,-0.59
c10,355,400,-0.4,-0.63
c10,400,450,-0.44,-0.69
c10,450,500,-0.48,-0.73
c11,0,3,-0.06,-0.12
c11,3,6,-0.07,-0.145
c11,6,10,-0.08,-0.17
c11,10,18,-0.095,-0.205
c11,18,30,-0.11,-0.24
c11,30,40,-0.12,-0.28
c11,40,50,-0.13,-0.29
c11,50,65,-0.14,-0.33
c11,65,80,-0.15,-0.34
c11,80,100,-0.17,-0.39
c11,100,120,-0.18,-0.4
c11,120,140,-0.2,-0.45
c11,140,160,-0.21,-0.46
c11,160,180,-0.23,-0.48
c11,180,200,-0.24,-0.53
c11,200,225,-0.26,-0.55
c11,225,250,-0.28,-0.57
c11,250,280,-0.3,-0.62
c11,280,315,-0.33,-0.65
c11,315,355,-0.36,-0.72
c11,355,400,-0.4,-0.76
c11,400,450,-0.44,-0.84
c11,450,500,-0.48,-0.88
c12,0,3,-0.06,-0.16
c12,3,6,-0.07,-0.19
c12,6,10,-0.08,-0.23
c12,10,18,-0.095,-0.275
c12,18,30,-0.11,-0.32
c12,30,40,-0.12,-0.37
c12,40,50,-0.13,-0.38
c12,50,65,-0.14,-0.44
c12,65,80,-0.15,-0.45
c12,80,100,-0.17,-0.52
c12,100,120,-0.18,-0.53
c12,120,140,-0.2,-0.6
c12,140,160,-0.21,-0.61
c12,160,180,-0.23,-0.63
c12,180,200,-0.24,-0.7
c12,200,225,-0.26,-0.72
c12,225,250,-0.28,-0.74
c12,250,280,-0.3,-0.82
c12,280,315,-0.33,-0.85
c12,315,355,-0.36,-0.93
c12,355,400,-0.4,-0.97
c12,400,450,-0.44,-1.07
c12,450,500,-0.48,-1.11
cd5,0,3,-0.034,-0.038
cd5,3,6,-0.046,-0.051
cd5,6,10,-0.056,-0.062
cd6,0,3,-0.034,-0.04
cd6,3,6,-0.046,-0.054
cd6,6,10,-0.056,-0.065
cd7,0,3,-0.034,-0.044
cd7,3,6,-0.046,-0.058
cd7,6,10,-0.056,-0.071
cd8,0,3,-0.034,-0.048
cd8,3,6,-0.046,-0.064
cd8,6,10,-0.056,-0.078
cd9,0,3,-0.034,-0.059
cd9,3,6,-0.046,-0.076
cd9,6,10,-0.056,-0.092
cd10,0,3,-0.034,-0.074
cd10,3,6,-0.046,-0.094
cd10,6,10,-0.056,-0.114
d5,0,3,-0.02,-0.024
d5,3,6,-0.03,-0.035
d5,6,10,-0.04,-0.046
d5,10,18,-0.05,-0.058
d5,18,30,-0.065,-0.074
d5,30,50,-0.08,-0.091
d5,50,80,-0.1,-0.113
d5,80,120,-0.12,-0.135
d5,120,180,-0.145,-0.163
d5,180,250,-0.17,-0.19
d5,250,315,-0.19,-0.213
d5,315,400,-0.21,-0.235
d5,400,500,-0.23,-0.257
d5,500,630,blank,blank
d5,630,800,blank,blank
d5,800,1000,blank,blank
d5,1000,1250,blank,blank
d5,1250,1600,blank,blank
d5,1600,2000,blank,blank
d5,2000,2500,blank,blank
d5,2500,3150,blank,blank
d6,0,3,-0.02,-0.026
d6,3,6,-0.03,-0.038
d6,6,10,-0.04,-0.049
d6,10,18,-0.05,-0.061
d6,18,30,-0.065,-0.078
d6,30,50,-0.08,-0.096
d6,50,80,-0.1,-0.119
d6,80,120,-0.12,-0.142
d6,120,180,-0.145,-0.17
d6,180,250,-0.17,-0.199
d6,250,315,-0.19,-0.222
d6,315,400,-0.21,-0.246
d6,400,500,-0.23,-0.27
d6,500,630,blank,blank
d6,630,800,blank,blank
d6,800,1000,blank,blank
d6,1000,1250,blank,blank
d6,1250,1600,blank,blank
d6,1600,2000,blank,blank
d6,2000,2500,blank,blank
d6,2500,3150,blank,blank
d7,0,3,-0.02,-0.03
d7,3,6,-0.03,-0.042
d7,6,10,-0.04,-0.055
d7,10,18,-0.05,-0.068
d7,18,30,-0.065,-0.086
d7,30,50,-0.08,-0.105
d7,50,80,-0.1,-0.13
d7,80,120,-0.12,-0.155
d7,120,180,-0.145,-0.185
d7,180,250,-0.17,-0.216
d7,250,315,-0.19,-0.242
d7,315,400,-0.21,-0.267
d7,400,500,-0.23,-0.293
d7,500,630,-0.26,-0.33
d7,630,800,-0.29,-0.37
d7,800,1000,-0.32,-0.41
d7,1000,1250,-0.35,-0.455
d7,1250,1600,-0.39,-0.515
d7,1600,2000,-0.43,-0.58
d7,2000,2500,-0.48,-0.655
d7,2500,3150,-0.52,-0.73
d8,0,3,-0.02,-0.034
d8,3,6,-0.03,-0.048
d8,6,10,-0.04,-0.062
d8,10,18,-0.05,-0.077
d8,18,30,-0.065,-0.098
d8,30,50,-0.08,-0.119
d8,50,80,-0.1,-0.146
d8,80,120,-0.12,-0.174
d8,120,180,-0.145,-0.208
d8,180,250,-0.17,-0.242
d8,250,315,-0.19,-0.271
d8,315,400,-0.21,-0.299
d8,400,500,-0.23,-0.327
d8,500,630,-0.26,-0.37
d8,630,800,-0.29,-0.415
d8,800,1000,-0.32,-0.46
d8,1000,1250,-0.35,-0.515
d8,1250,1600,-0.39,-0.585
d8,1600,2000,-0.43,-0.66
d8,2000,2500,-0.48,-0.76
d8,2500,3150,-0.52,-0.85
d9,0,3,-0.02,-0.045
d9,3,6,-0.03,-0.06
d9,6,10,-0.04,-0.076
d9,10,18,-0.05,-0.093
d9,18,30,-0.065,-0.117
d9,30,50,-0.08,-0.142
d9,50,80,-0.1,-0.174
d9,80,120,-0.12,-0.207
d9,120,180,-0.145,-0.245
d9,180,250,-0.17,-0.285
d9,250,315,-0.19,-0.32
d9,315,400,-0.21,-0.35
d9,400,500,-0.23,-0.385
d9,500,630,-0.26,-0.435
d9,630,800,-0.29,-0.49
d9,800,1000,-0.32,-0.55
d9,1000,1250,-0.35,-0.61
d9,1250,1600,-0.39,-0.7
d9,1600,2000,-0.43,-0.8
d9,2000,2500,-0.48,-0.92
d9,2500,3150,-0.52,-1.06
d10,0,3,-0.02,-0.06
d10,3,6,-0.03,-0.078
d10,6,10,-0.04,-0.098
d10,10,18,-0.05,-0.12
d10,18,30,-0.065,-0.149
d10,30,50,-0.08,-0.18
d10,50,80,-0.1,-0.22
d10,80,120,-0.12,-0.26
d10,120,180,-0.145,-0.305
d10,180,250,-0.17,-0.355
d10,250,315,-0.19,-0.4
d10,315,400,-0.21,-0.44
d10,400,500,-0.23,-0.48
d10,500,630,-0.26,-0.54
d10,630,800,-0.29,-0.61
d10,800,1000,-0.32,-0.68
d10,1000,1250,-0.35,-0.77
d10,1250,1600,-0.39,-0.89
d10,1600,2000,-0.43,-1.03
d10,2000,2500,-0.48,-1.18
d10,2500,3150,-0.52,-1.38
d11,0,3,-0.02,-0.08
d11,3,6,-0.03,-0.105
d11,6,10,-0.04,-0.13
d11,10,18,-0.05,-0.16
d11,18,30,-0.065,-0.195
d11,30,50,-0.08,-0.24
d11,50,80,-0.1,-0.29
d11,80,120,-0.12,-0.34
d11,120,180,-0.145,-0.395
d11,180,250,-0.17,-0.46
d11,250,315,-0.19,-0.51
d11,315,400,-0.21,-0.57
d11,400,500,-0.23,-0.63
d11,500,630,-0.26,-0.7
d11,630,800,-0.29,-0.79
d11,800,1000,-0.32,-0.88
d11,1000,1250,-0.35,-1.01
d11,1250,1600,-0.39,-1.17
d11,1600,2000,-0.43,-1.35
d11,2000,2500,-0.48,-1.58
d11,2500,3150,-0.52,-1.87
d12,0,3,-0.02,-0.12
d12,3,6,-0.03,-0.15
d12,6,10,-0.04,-0.19
d12,10,18,-0.05,-0.23
d12,18,30,-0.065,-0.275
d12,30,50,-0.08,-0.33
d12,50,80,-0.1,-0.4
d12,80,120,-0.12,-0.47
d12,120,180,-0.145,-0.545
d12,180,250,-0.17,-0.63
d12,250,315,-0.19,-0.71
d12,315,400,-0.21,-0.78
d12,400,500,-0.23,-0.86
d12,500,630,blank,blank
d12,630,800,blank,blank
d12,800,1000,blank,blank
d12,1000,1250,blank,blank
d12,1250,1600,blank,blank
d12,1600,2000,blank,blank
d12,2000,2500,blank,blank
d12,2500,3150,blank,blank
d13,0,3,-0.02,-0.16
d13,3,6,-0.03,-0.21
d13,6,10,-0.04,-0.26
d13,10,18,-0.05,-0.32
d13,18,30,-0.065,-0.395
d13,30,50,-0.08,-0.47
d13,50,80,-0.1,-0.56
d13,80,120,-0.12,-0.66
d13,120,180,-0.145,-0.775
d13,180,250,-0.17,-0.89
d13,250,315,-0.19,-1
d13,315,400,-0.21,-1.1
d13,400,500,-0.23,-1.2
d13,500,630,blank,blank
d13,630,800,blank,blank
d13,800,1000,blank,blank
d13,1000,1250,blank,blank
d13,1250,1600,blank,blank
d13,1600,2000,blank,blank
d13,2000,2500,blank,blank
d13,2500,3150,blank,blank
e5,0,3,-0.014,-0.018
e5,3,6,-0.02,-0.025
e5,6,10,-0.025,-0.031
e5,10,18,-0.032,-0.04
e5,18,30,-0.04,-0.049
e5,30,50,-0.05,-0.061
e5,50,80,-0.06,-0.073
e5,80,120,-0.072,-0.087
e5,120,180,-0.085,-0.103
e5,180,250,-0.1,-0.12
e5,250,315,-0.11,-0.133
e5,315,400,-0.125,-0.15
e5,400,500,-0.135,-0.162
e5,500,630,blank,blank
e5,630,800,blank,blank
e5,800,1000,blank,blank
e5,1000,1250,blank,blank
e5,1250,1600,blank,blank
e5,1600,2000,blank,blank
e5,2000,2500,blank,blank
e5,2500,3150,blank,blank
e6,0,3,-0.014,-0.02
e6,3,6,-0.02,-0.028
e6,6,10,-0.025,-0.034
e6,10,18,-0.032,-0.043
e6,18,30,-0.04,-0.053
e6,30,50,-0.05,-0.066
e6,50,80,-0.06,-0.079
e6,80,120,-0.072,-0.094
e6,120,180,-0.085,-0.11
e6,180,250,-0.1,-0.129
e6,250,315,-0.11,-0.142
e6,315,400,-0.125,-0.161
e6,400,500,-0.135,-0.175
e6,500,630,-0.145,-0.189
e6,630,800,-0.16,-0.21
e6,800,1000,-0.17,-0.226
e6,1000,1250,-0.195,-0.261
e6,1250,1600,-0.22,-0.298
e6,1600,2000,-0.24,-0.332
e6,2000,2500,-0.26,-0.37
e6,2500,3150,-0.29,-0.425
e7,0,3,-0.014,-0.024
e7,3,6,-0.02,-0.032
e7,6,10,-0.025,-0.04
e7,10,18,-0.032,-0.05
e7,18,30,-0.04,-0.061
e7,30,50,-0.05,-0.075
e7,50,80,-0.06,-0.09
e7,80,120,-0.072,-0.107
e7,120,180,-0.085,-0.125
e7,180,250,-0.1,-0.146
e7,250,315,-0.11,-0.162
e7,315,400,-0.125,-0.182
e7,400,500,-0.135,-0.198
e7,500,630,-0.145,-0.215
e7,630,800,-0.16,-0.24
e7,800,1000,-0.17,-0.26
e7,1000,1250,-0.195,-0.3
e7,1250,1600,-0.22,-0.345
e7,1600,2000,-0.24,-0.39
e7,2000,2500,-0.26,-0.435
e7,2500,3150,-0.29,-0.5
e8,0,3,-0.014,-0.028
e8,3,6,-0.02,-0.038
e8,6,10,-0.025,-0.047
e8,10,18,-0.032,-0.059
e8,18,30,-0.04,-0.073
e8,30,50,-0.05,-0.089
e8,50,80,-0.06,-0.106
e8,80,120,-0.072,-0.126
e8,120,180,-0.085,-0.148
e8,180,250,-0.1,-0.172
e8,250,315,-0.11,-0.191
e8,315,400,-0.125,-0.214
e8,400,500,-0.135,-0.232
e8,500,630,-0.145,-0.255
e8,630,800,-0.16,-0.285
e8,800,1000,-0.17,-0.31
e8,1000,1250,-0.195,-0.36
e8,1250,1600,-0.22,-0.415
e8,1600,2000,-0.24,-0.47
e8,2000,2500,-0.26,-0.54
e8,2500,3150,-0.29,-0.62
e9,0,3,-0.014,-0.039
e9,3,6,-0.02,-0.05
e9,6,10,-0.025,-0.061
e9,10,18,-0.032,-0.075
e9,18,30,-0.04,-0.092
e9,30,50,-0.05,-0.112
e9,50,80,-0.06,-0.134
e9,80,120,-0.072,-0.159
e9,120,180,-0.085,-0.185
e9,180,250,-0.1,-0.215
e9,250,315,-0.11,-0.24
e9,315,400,-0.125,-0.265
e9,400,500,-0.135,-0.29
e9,500,630,-0.145,-0.32
e9,630,800,-0.16,-0.36
e9,800,1000,-0.17,-0.4
e9,1000,1250,-0.195,-0.455
e9,1250,1600,-0.22,-0.53
e9,1600,2000,-0.24,-0.61
e9,2000,2500,-0.26,-0.7
e9,2500,3150,-0.29,-0.83
e10,0,3,-0.014,-0.054
e10,3,6,-0.02,-0.068
e10,6,10,-0.025,-0.083
e10,10,18,-0.032,-0.102
e10,18,30,-0.04,-0.124
e10,30,50,-0.05,-0.15
e10,50,80,-0.06,-0.18
e10,80,120,-0.072,-0.212
e10,120,180,-0.085,-0.245
e10,180,250,-0.1,-0.285
e10,250,315,-0.11,-0.32
e10,315,400,-0.125,-0.355
e10,400,500,-0.135,-0.385
e10,500,630,-0.145,-0.425
e10,630,800,-0.16,-0.48
e10,800,1000,-0.17,-0.53
e10,1000,1250,-0.195,-0.615
e10,1250,1600,-0.22,-0.72
e10,1600,2000,-0.24,-0.84
e10,2000,2500,-0.26,-0.96
e10,2500,3150,-0.29,-1.15
ef3,0,3,-0.01,-0.012
ef3,3,6,-0.014,-0.0165
ef3,6,10,-0.018,-0.0205
ef4,0,3,-0.01,-0.013
ef4,3,6,-0.014,-0.018
ef4,6,10,-0.018,-0.022
ef5,0,3,-0.01,-0.014
ef5,3,6,-0.014,-0.019
ef5,6,10,-0.018,-0.024
ef6,0,3,-0.01,-0.016
ef6,3,6,-0.014,-0.022
ef6,6,10,-0.018,-0.027
ef7,0,3,-0.01,-0.02
ef7,3,6,-0.014,-0.026
ef7,6,10,-0.018,-0.033
ef8,0,3,-0.01,-0.024
ef8,3,6,-0.014,-0.032
ef8,6,10,-0.018,-0.04
ef9,0,3,-0.01,-0.035
ef9,3,6,-0.014,-0.044
ef9,6,10,-0.018,-0.054
ef10,0,3,-0.01,-0.05
ef10,3,6,-0.014,-0.062
ef10,6,10,-0.018,-0.076
f3,0,3,-0.006,-0.008
f3,3,6,-0.01,-0.0125
f3,6,10,-0.013,-0.0155
f3,10,18,-0.016,-0.019
f3,18,30,-0.02,-0.024
f3,30,50,-0.025,-0.029
f3,50,80,blank,blank
f3,80,120,blank,blank
f3,120,180,blank,blank
f3,180,250,blank,blank
f3,250,315,blank,blank
f3,315,400,blank,blank
f3,400,500,blank,blank
f3,500,630,blank,blank
f3,630,800,blank,blank
f3,800,1000,blank,blank
f3,1000,1250,blank,blank
f3,1250,1600,blank,blank
f3,1600,2000,blank,blank
f3,2000,2500,blank,blank
f3,2500,3150,blank,blank
f4,0,3,-0.006,-0.009
f4,3,6,-0.01,-0.014
f4,6,10,-0.013,-0.017
f4,10,18,-0.016,-0.021
f4,18,30,-0.02,-0.026
f4,30,50,-0.025,-0.032
f4,50,80,-0.03,-0.038
f4,80,120,-0.036,-0.046
f4,120,180,-0.043,-0.055
f4,180,250,-0.05,-0.064
f4,250,315,-0.056,-0.072
f4,315,400,-0.062,-0.08
f4,400,500,-0.068,-0.088
f4,500,630,blank,blank
f4,630,800,blank,blank
f4,800,1000,blank,blank
f4,1000,1250,blank,blank
f4,1250,1600,blank,blank
f4,1600,2000,blank,blank
f4,2000,2500,blank,blank
f4,2500,3150,blank,blank
f5,0,3,-0.006,-0.01
f5,3,6,-0.01,-0.015
f5,6,10,-0.013,-0.019
f5,10,18,-0.016,-0.024
f5,18,30,-0.02,-0.029
f5,30,50,-0.025,-0.036
f5,50,80,-0.03,-0.043
f5,80,120,-0.036,-0.051
f5,120,180,-0.043,-0.061
f5,180,250,-0.05,-0.07
f5,250,315,-0.056,-0.079
f5,315,400,-0.062,-0.087
f5,400,500,-0.068,-0.095
f5,500,630,blank,blank
f5,630,800,blank,blank
f5,800,1000,blank,blank
f5,1000,1250,blank,blank
f5,1250,1600,blank,blank
f5,1600,2000,blank,blank
f5,2000,2500,blank,blank
f5,2500,3150,blank,blank
f6,0,3,-0.006,-0.012
f6,3,6,-0.01,-0.018
f6,6,10,-0.013,-0.022
f6,10,18,-0.016,-0.027
f6,18,30,-0.02,-0.033
f6,30,50,-0.025,-0.041
f6,50,80,-0.03,-0.049
f6,80,120,-0.036,-0.058
f6,120,180,-0.043,-0.068
f6,180,250,-0.05,-0.079
f6,250,315,-0.056,-0.088
f6,315,400,-0.062,-0.098
f6,400,500,-0.068,-0.108
f6,500,630,-0.076,-0.12
f6,630,800,-0.08,-0.13
f6,800,1000,-0.086,-0.142
f6,1000,1250,-0.098,-0.164
f6,1250,1600,-0.11,-0.188
f6,1600,2000,-0.12,-0.212
f6,2000,2500,-0.13,-0.24
f6,2500,3150,-0.145,-0.28
f7,0,3,-0.006,-0.016
f7,3,6,-0.01,-0.022
f7,6,10,-0.013,-0.028
f7,10,18,-0.016,-0.034
f7,18,30,-0.02,-0.041
f7,30,50,-0.025,-0.05
f7,50,80,-0.03,-0.06
f7,80,120,-0.036,-0.071
f7,120,180,-0.043,-0.083
f7,180,250,-0.05,-0.096
f7,250,315,-0.056,-0.108
f7,315,400,-0.062,-0.119
f7,400,500,-0.068,-0.131
f7,500,630,-0.076,-0.146
f7,630,800,-0.08,-0.16
f7,800,1000,-0.086,-0.176
